2.094395e-02 -2.003704e-04
3.183814e-02 -5.578205e-04
4.770840e-02 -7.987405e-04
7.025257e-02 -1.191203e-03
9.773653e-02 -1.637062e-03
1.368335e-01 -1.815252e-03
1.929536e-01 -1.870842e-03
2.695639e-01 -1.686352e-03
3.777252e-01 -1.337965e-03
5.288205e-01 -9.360741e-04
7.401737e-01 -5.319602e-04
1.036455e+00 -2.170001e-04
1.451071e+00 1.851806e-05
2.031429e+00 1.957138e-04
2.784068e+00 2.432348e-04
3.580407e+00 1.079348e-04
