5.900000e+00 -3.077860e-04
6.040000e+00 -1.015219e-03
6.180000e+00 -1.909320e-03
6.320000e+00 -3.402496e-03
6.470000e+00 -6.406187e-03
6.620000e+00 -1.012404e-02
6.770000e+00 -1.373574e-02
6.930000e+00 -1.710445e-02
7.090000e+00 -1.943615e-02
7.250000e+00 -2.131231e-02
7.410000e+00 -2.284963e-02
7.580000e+00 -2.322332e-02
7.750000e+00 -2.275103e-02
7.930000e+00 -2.164080e-02
8.110000e+00 -2.022877e-02
8.290000e+00 -1.872153e-02
8.470000e+00 -1.715818e-02
8.660000e+00 -1.555368e-02
8.860000e+00 -1.398889e-02
9.050000e+00 -1.257098e-02
9.250000e+00 -1.126552e-02
9.460000e+00 -1.005158e-02
9.670000e+00 -8.962814e-03
9.880000e+00 -7.999535e-03
1.010000e+01 -7.106570e-03
1.032000e+01 -6.307845e-03
1.055000e+01 -5.557764e-03
1.078000e+01 -4.879575e-03
1.101000e+01 -4.256280e-03
1.125000e+01 -3.711310e-03
1.150000e+01 -3.218943e-03
1.175000e+01 -2.791188e-03
1.200000e+01 -2.409643e-03
1.226000e+01 -2.070641e-03
1.253000e+01 -1.770475e-03
1.280000e+01 -1.508944e-03
1.308000e+01 -1.279362e-03
1.336000e+01 -1.082141e-03
1.365000e+01 -9.058210e-04
1.394000e+01 -7.577776e-04
1.424000e+01 -6.281109e-04
1.454000e+01 -5.193753e-04
1.485000e+01 -4.271704e-04
1.517000e+01 -3.485936e-04
1.549000e+01 -2.840611e-04
1.582000e+01 -2.302071e-04
1.616000e+01 -1.853113e-04
1.650000e+01 -1.483387e-04
1.685000e+01 -1.167560e-04
1.721000e+01 -9.233284e-05
1.757000e+01 -7.329499e-05
1.794000e+01 -5.825710e-05
1.832000e+01 -4.502005e-05
1.871000e+01 -3.497632e-05
1.910000e+01 -2.116267e-08
1.951000e+01 -1.025331e-08
1.992000e+01 -1.953850e-09
2.034000e+01 4.203871e-09
2.076000e+01 8.632756e-09
2.120000e+01 1.167014e-08
2.164000e+01 1.365617e-08
2.209000e+01 1.488290e-08
2.256000e+01 1.543840e-08
2.303000e+01 1.549719e-08
2.351000e+01 1.510908e-08
2.400000e+01 1.465776e-08
2.450000e+01 1.403362e-08
2.501000e+01 1.325711e-08
2.553000e+01 1.242222e-08
2.606000e+01 1.156304e-08
2.660000e+01 1.059432e-08
2.715000e+01 9.793239e-09
2.771000e+01 8.770743e-09
2.829000e+01 8.083443e-09
2.887000e+01 7.209740e-09
2.947000e+01 6.348976e-09
3.008000e+01 5.525840e-09
3.070000e+01 4.713144e-09
3.134000e+01 3.936696e-09
3.198000e+01 3.178776e-09
3.264000e+01 2.487028e-09
3.332000e+01 1.559761e-09
3.400000e+01 8.494098e-10
3.470000e+01 1.990571e-10
