5.900000e+00 -6.923554e-05
6.040000e+00 -3.334803e-04
6.180000e+00 -1.546185e-03
6.320000e+00 -4.033659e-03
6.470000e+00 -7.426786e-03
6.620000e+00 -1.136529e-02
6.770000e+00 -1.569468e-02
6.930000e+00 -1.918721e-02
7.090000e+00 -2.181074e-02
7.250000e+00 -2.394680e-02
7.410000e+00 -2.532327e-02
7.580000e+00 -2.557405e-02
7.750000e+00 -2.537051e-02
7.930000e+00 -2.437465e-02
8.110000e+00 -2.326585e-02
8.290000e+00 -2.172504e-02
8.470000e+00 -1.994761e-02
8.660000e+00 -1.807534e-02
8.860000e+00 -1.625304e-02
9.050000e+00 -1.463155e-02
9.250000e+00 -1.313375e-02
9.460000e+00 -1.173951e-02
9.670000e+00 -1.048041e-02
9.880000e+00 -9.344632e-03
1.010000e+01 -8.271363e-03
1.032000e+01 -7.309483e-03
1.055000e+01 -6.445819e-03
1.078000e+01 -5.666080e-03
1.101000e+01 -4.960780e-03
1.125000e+01 -4.330597e-03
1.150000e+01 -3.765168e-03
1.175000e+01 -3.256485e-03
1.200000e+01 -2.811518e-03
1.226000e+01 -2.420206e-03
1.253000e+01 -2.072870e-03
1.280000e+01 -1.762587e-03
1.308000e+01 -1.499379e-03
1.336000e+01 -1.264926e-03
1.365000e+01 -1.062419e-03
1.394000e+01 -8.908169e-04
1.424000e+01 -7.413217e-04
1.454000e+01 -6.151376e-04
1.485000e+01 -5.104837e-04
1.517000e+01 -4.190023e-04
1.549000e+01 -3.442275e-04
1.582000e+01 -2.789560e-04
1.616000e+01 -2.224049e-04
1.650000e+01 -1.782455e-04
1.685000e+01 -1.426947e-04
1.721000e+01 -1.140183e-04
1.757000e+01 -9.056257e-05
1.794000e+01 -7.130524e-05
1.832000e+01 -5.500440e-05
1.871000e+01 -4.280918e-05
1.910000e+01 -2.759404e-08
1.951000e+01 -1.459992e-08
1.992000e+01 -4.572695e-09
2.034000e+01 2.936173e-09
2.076000e+01 8.475894e-09
2.120000e+01 1.231440e-08
2.164000e+01 1.484451e-08
2.209000e+01 1.642283e-08
2.256000e+01 1.716536e-08
2.303000e+01 1.739031e-08
2.351000e+01 1.725624e-08
2.400000e+01 1.672437e-08
2.450000e+01 1.602820e-08
2.501000e+01 1.521712e-08
2.553000e+01 1.432568e-08
2.606000e+01 1.333565e-08
2.660000e+01 1.229552e-08
2.715000e+01 1.137248e-08
2.771000e+01 1.026112e-08
2.829000e+01 9.348633e-09
2.887000e+01 8.383205e-09
2.947000e+01 7.381475e-09
3.008000e+01 6.468599e-09
3.070000e+01 5.492078e-09
3.134000e+01 4.554872e-09
3.198000e+01 3.734359e-09
3.264000e+01 2.870771e-09
3.332000e+01 1.886982e-09
3.400000e+01 9.759147e-10
3.470000e+01 2.165339e-10
